location_id,location_name,sensor_id,from_date,to_date,parameter_name,parameter_units,value,aggregated_count,summary_avg,summary_max,summary_median,summary_min,summary_q02,summary_q25,summary_q75,summary_q98,summary_sd
9742,Spain Escaldes-Engordany,30389,2017-10-09T22:00:00Z,2017-10-10T22:00:00Z,co,µg/m³,305.0,20,305.0,500.0,300.0,200.0,200.0,200.0,400.0,500.0,99.86833437344549
9742,Spain Escaldes-Engordany,30389,2017-10-10T22:00:00Z,2017-10-11T22:00:00Z,co,µg/m³,217.0,23,217.3913043478261,400.0,200.0,100.0,100.0,100.0,300.0,400.0,98.40627249521832
9742,Spain Escaldes-Engordany,30389,2017-10-11T22:00:00Z,2017-10-12T22:00:00Z,co,µg/m³,257.0,21,257.14285714285717,500.0,300.0,100.0,100.0,100.0,300.0,500.0,132.55726525328052
9742,Spain Escaldes-Engordany,30389,2017-10-12T22:00:00Z,2017-10-13T22:00:00Z,co,µg/m³,343.0,21,342.85714285714283,600.0,300.0,100.0,100.0,300.0,400.0,600.0,136.27702877384937
9742,Spain Escaldes-Engordany,30389,2017-10-13T22:00:00Z,2017-10-14T22:00:00Z,co,µg/m³,250.0,20,250.0,400.0,250.0,100.0,100.0,200.0,300.0,400.0,105.13149660756937
9742,Spain Escaldes-Engordany,30389,2017-10-14T22:00:00Z,2017-10-15T22:00:00Z,co,µg/m³,207.0,15,206.66666666666666,300.0,200.0,100.0,100.0,150.0,300.0,300.0,79.88086367179802
9742,Spain Escaldes-Engordany,30389,2017-10-15T22:00:00Z,2017-10-16T22:00:00Z,co,µg/m³,282.0,17,282.3529411764706,600.0,300.0,100.0,100.0,100.0,400.0,568.0,159.04124511289146
9742,Spain Escaldes-Engordany,30389,2017-10-16T22:00:00Z,2017-10-17T22:00:00Z,co,µg/m³,236.0,14,235.71428571428572,500.0,200.0,100.0,100.0,125.0,300.0,474.0,121.57392722216298
9742,Spain Escaldes-Engordany,30389,2017-10-17T22:00:00Z,2017-10-18T22:00:00Z,co,µg/m³,235.0,20,235.0,400.0,200.0,100.0,100.0,175.0,300.0,400.0,103.99898784932577
9742,Spain Escaldes-Engordany,30389,2017-10-18T22:00:00Z,2017-10-19T22:00:00Z,co,µg/m³,241.0,22,240.9090909090909,400.0,200.0,100.0,100.0,200.0,300.0,400.0,95.91211706105857
9742,Spain Escaldes-Engordany,30389,2017-10-19T22:00:00Z,2017-10-20T22:00:00Z,co,µg/m³,200.0,2,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,0.0
9742,Spain Escaldes-Engordany,30389,2017-10-20T22:00:00Z,2017-10-21T22:00:00Z,co,µg/m³,214.0,21,214.28571428571428,400.0,200.0,100.0,100.0,200.0,300.0,360.0000000000001,85.35639569308374
9742,Spain Escaldes-Engordany,30389,2017-10-21T22:00:00Z,2017-10-22T22:00:00Z,co,µg/m³,196.0,23,195.65217391304347,300.0,200.0,100.0,100.0,200.0,200.0,300.0,47.46540241984124
9742,Spain Escaldes-Engordany,30389,2017-10-22T22:00:00Z,2017-10-23T22:00:00Z,co,µg/m³,230.0,23,230.43478260869566,600.0,200.0,100.0,100.0,100.0,300.0,511.9999999999998,136.2977442909978
9742,Spain Escaldes-Engordany,30389,2017-10-23T22:00:00Z,2017-10-24T22:00:00Z,co,µg/m³,295.0,22,295.45454545454544,700.0,250.0,100.0,100.0,100.0,400.0,657.9999999999998,186.38739158070683
9742,Spain Escaldes-Engordany,30389,2017-10-24T22:00:00Z,2017-10-25T22:00:00Z,co,µg/m³,342.0,19,342.10526315789474,700.0,300.0,100.0,100.0,200.0,500.0,664.0,189.48992782873188
9742,Spain Escaldes-Engordany,30389,2017-10-25T22:00:00Z,2017-10-26T22:00:00Z,co,µg/m³,340.0,20,340.0,700.0,350.0,100.0,100.0,175.0,425.0,662.0000000000001,193.0366749991743
9742,Spain Escaldes-Engordany,30389,2017-10-26T22:00:00Z,2017-10-27T22:00:00Z,co,µg/m³,278.0,23,278.2608695652174,700.0,200.0,100.0,100.0,150.0,350.0,700.0,199.9011613480532
9742,Spain Escaldes-Engordany,30389,2017-10-27T22:00:00Z,2017-10-28T22:00:00Z,co,µg/m³,206.0,18,205.55555555555554,400.0,200.0,100.0,100.0,125.0,275.0,366.0,87.26040960806522
9742,Spain Escaldes-Engordany,30389,2017-10-28T22:00:00Z,2017-10-29T23:00:00Z,co,µg/m³,191.0,22,190.9090909090909,400.0,200.0,100.0,100.0,125.0,200.0,357.99999999999983,75.01803534954529
9742,Spain Escaldes-Engordany,30389,2017-10-29T23:00:00Z,2017-10-30T23:00:00Z,co,µg/m³,273.0,22,272.72727272727275,600.0,300.0,100.0,100.0,200.0,300.0,557.9999999999998,131.59033899195381
9742,Spain Escaldes-Engordany,30389,2017-10-30T23:00:00Z,2017-10-31T23:00:00Z,co,µg/m³,314.0,22,313.6363636363636,500.0,300.0,100.0,142.0,200.0,400.0,500.0,108.21255338433112
9742,Spain Escaldes-Engordany,30389,2017-10-31T23:00:00Z,2017-11-01T23:00:00Z,co,µg/m³,250.0,18,250.0,300.0,250.0,200.0,200.0,200.0,300.0,300.0,51.44957554275265
9742,Spain Escaldes-Engordany,30389,2017-11-01T23:00:00Z,2017-11-02T23:00:00Z,co,µg/m³,294.0,18,294.44444444444446,500.0,300.0,100.0,134.0,225.0,300.0,466.0,93.75953110592339
9742,Spain Escaldes-Engordany,30389,2017-11-02T23:00:00Z,2017-11-03T23:00:00Z,co,µg/m³,344.0,18,344.44444444444446,600.0,300.0,200.0,200.0,225.0,400.0,566.0,124.72191289246472
9742,Spain Escaldes-Engordany,30389,2017-11-03T23:00:00Z,2017-11-04T23:00:00Z,co,µg/m³,347.0,19,347.36842105263156,600.0,300.0,200.0,200.0,300.0,400.0,564.0,112.39029738980327
9742,Spain Escaldes-Engordany,30389,2017-11-04T23:00:00Z,2017-11-05T23:00:00Z,co,µg/m³,230.0,23,230.43478260869566,300.0,200.0,200.0,200.0,200.0,300.0,300.0,47.04719688969648
9742,Spain Escaldes-Engordany,30389,2017-11-05T23:00:00Z,2017-11-06T23:00:00Z,co,µg/m³,277.0,13,276.9230769230769,400.0,200.0,200.0,200.0,200.0,400.0,400.0,92.68086959962983
9742,Spain Escaldes-Engordany,30389,2017-11-08T23:00:00Z,2017-11-09T23:00:00Z,co,µg/m³,125.0,4,125.0,200.0,100.0,100.0,100.0,100.0,125.0,194.0,50.0
9742,Spain Escaldes-Engordany,30389,2017-11-09T23:00:00Z,2017-11-10T23:00:00Z,co,µg/m³,105.0,21,104.76190476190476,300.0,100.0,0.0,0.0,100.0,100.0,300.0,86.46496675642959
9742,Spain Escaldes-Engordany,30389,2017-11-10T23:00:00Z,2017-11-11T23:00:00Z,co,µg/m³,200.0,1,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,
9742,Spain Escaldes-Engordany,30389,2017-11-11T23:00:00Z,2017-11-12T23:00:00Z,co,µg/m³,114.0,21,114.28571428571429,300.0,100.0,0.0,0.0,100.0,200.0,260.0000000000001,79.28249671720918
9742,Spain Escaldes-Engordany,30389,2017-11-12T23:00:00Z,2017-11-13T23:00:00Z,co,µg/m³,85.0,20,85.0,200.0,100.0,0.0,0.0,75.0,100.0,200.0,58.71429486123998
9742,Spain Escaldes-Engordany,30389,2017-11-13T23:00:00Z,2017-11-14T23:00:00Z,co,µg/m³,200.0,9,200.0,400.0,200.0,0.0,0.0,0.0,400.0,400.0,180.27756377319946
9742,Spain Escaldes-Engordany,30389,2017-11-14T23:00:00Z,2017-11-15T23:00:00Z,co,µg/m³,200.0,20,200.0,700.0,150.0,0.0,0.0,100.0,300.0,624.0000000000002,174.7178176073456
9742,Spain Escaldes-Engordany,30389,2017-11-15T23:00:00Z,2017-11-16T23:00:00Z,co,µg/m³,281.0,21,280.95238095238096,600.0,200.0,100.0,100.0,100.0,400.0,600.0,180.60744065250364
9742,Spain Escaldes-Engordany,30389,2017-11-16T23:00:00Z,2017-11-17T23:00:00Z,co,µg/m³,310.0,20,310.0,1000.0,200.0,100.0,100.0,100.0,300.0,962.0000000000001,290.0090742681938
9742,Spain Escaldes-Engordany,30389,2017-11-17T23:00:00Z,2017-11-18T23:00:00Z,co,µg/m³,165.0,17,164.7058823529412,300.0,100.0,100.0,100.0,100.0,200.0,300.0,78.59052479933757
9742,Spain Escaldes-Engordany,30389,2017-11-18T23:00:00Z,2017-11-19T23:00:00Z,co,µg/m³,300.0,1,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,
9742,Spain Escaldes-Engordany,30389,2017-11-19T23:00:00Z,2017-11-20T23:00:00Z,co,µg/m³,333.0,12,333.3333333333333,800.0,300.0,100.0,100.0,100.0,500.0,778.0,253.46089292516953
9742,Spain Escaldes-Engordany,30389,2017-11-20T23:00:00Z,2017-11-21T23:00:00Z,co,µg/m³,408.0,13,407.6923076923077,800.0,400.0,100.0,100.0,100.0,600.0,776.0,259.68422639024004
9742,Spain Escaldes-Engordany,30389,2017-11-21T23:00:00Z,2017-11-22T23:00:00Z,co,µg/m³,400.0,4,400.0,800.0,350.0,100.0,100.0,100.0,650.0,788.0,355.9026084010437
9742,Spain Escaldes-Engordany,30389,2017-11-22T23:00:00Z,2017-11-23T23:00:00Z,co,µg/m³,215.0,13,215.3846153846154,400.0,200.0,100.0,100.0,100.0,300.0,400.0,114.35437497937312
9742,Spain Escaldes-Engordany,30389,2017-11-23T23:00:00Z,2017-11-24T23:00:00Z,co,µg/m³,400.0,8,400.0,700.0,400.0,200.0,214.0,300.0,425.0,671.9999999999999,151.1857892036909
9742,Spain Escaldes-Engordany,30389,2017-11-24T23:00:00Z,2017-11-25T23:00:00Z,co,µg/m³,300.0,1,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,
9742,Spain Escaldes-Engordany,30389,2017-11-26T23:00:00Z,2017-11-27T23:00:00Z,co,µg/m³,424.0,17,423.52941176470586,900.0,400.0,200.0,200.0,300.0,600.0,836.0,210.74098961968065
9742,Spain Escaldes-Engordany,30389,2017-11-27T23:00:00Z,2017-11-28T23:00:00Z,co,µg/m³,414.0,14,414.2857142857143,800.0,350.0,200.0,200.0,225.0,575.0,774.0,203.26997151247232
9742,Spain Escaldes-Engordany,30389,2017-11-28T23:00:00Z,2017-11-29T23:00:00Z,co,µg/m³,385.0,13,384.61538461538464,800.0,300.0,200.0,200.0,200.0,500.0,776.0,207.54980866510834
9742,Spain Escaldes-Engordany,30389,2017-11-29T23:00:00Z,2017-11-30T23:00:00Z,co,µg/m³,364.0,11,363.6363636363636,600.0,400.0,200.0,200.0,200.0,500.0,580.0000000000001,150.15143870590967
9742,Spain Escaldes-Engordany,30389,2017-11-30T23:00:00Z,2017-12-01T23:00:00Z,co,µg/m³,324.0,17,323.52941176470586,400.0,300.0,200.0,200.0,300.0,400.0,400.0,66.42111641550714
9742,Spain Escaldes-Engordany,30389,2017-12-01T23:00:00Z,2017-12-02T23:00:00Z,co,µg/m³,319.0,16,318.75,400.0,300.0,200.0,230.0,300.0,325.0,400.0,54.390562906935735
9742,Spain Escaldes-Engordany,30389,2017-12-02T23:00:00Z,2017-12-03T23:00:00Z,co,µg/m³,315.0,13,315.38461538461536,500.0,300.0,200.0,200.0,300.0,400.0,476.0,89.87170342729172
9742,Spain Escaldes-Engordany,30389,2017-12-03T23:00:00Z,2017-12-04T23:00:00Z,co,µg/m³,436.0,14,435.7142857142857,900.0,350.0,200.0,200.0,300.0,500.0,900.0,240.53511772118193
9742,Spain Escaldes-Engordany,30389,2017-12-04T23:00:00Z,2017-12-05T23:00:00Z,co,µg/m³,523.0,13,523.0769230769231,1400.0,400.0,200.0,200.0,300.0,600.0,1280.0,332.04880703958304
9742,Spain Escaldes-Engordany,30389,2017-12-05T23:00:00Z,2017-12-06T23:00:00Z,co,µg/m³,483.0,6,483.3333333333333,1000.0,400.0,200.0,210.0,300.0,575.0,960.0000000000001,292.68868558020256
9742,Spain Escaldes-Engordany,30389,2017-12-06T23:00:00Z,2017-12-07T23:00:00Z,co,µg/m³,686.0,14,685.7142857142857,1300.0,700.0,300.0,300.0,525.0,800.0,1196.0,276.95360027141135
9742,Spain Escaldes-Engordany,30389,2017-12-07T23:00:00Z,2017-12-08T23:00:00Z,co,µg/m³,533.0,9,533.3333333333334,700.0,500.0,400.0,400.0,400.0,600.0,700.0,122.4744871391589
9742,Spain Escaldes-Engordany,30389,2017-12-08T23:00:00Z,2017-12-09T23:00:00Z,co,µg/m³,389.0,9,388.8888888888889,500.0,400.0,300.0,300.0,300.0,400.0,500.0,78.17359599705716
9742,Spain Escaldes-Engordany,30389,2017-12-09T23:00:00Z,2017-12-10T23:00:00Z,co,µg/m³,521.0,19,521.0526315789474,1000.0,500.0,300.0,336.0,400.0,500.0,964.0,181.28843613430885
9742,Spain Escaldes-Engordany,30389,2017-12-10T23:00:00Z,2017-12-11T23:00:00Z,co,µg/m³,347.0,15,346.6666666666667,500.0,300.0,200.0,200.0,300.0,400.0,500.0,99.04304018720251
9742,Spain Escaldes-Engordany,30389,2017-12-11T23:00:00Z,2017-12-12T23:00:00Z,co,µg/m³,420.0,15,420.0,600.0,400.0,300.0,300.0,350.0,500.0,600.0,101.41851056742199
9742,Spain Escaldes-Engordany,30389,2017-12-12T23:00:00Z,2017-12-13T23:00:00Z,co,µg/m³,650.0,18,650.0,800.0,600.0,500.0,500.0,600.0,775.0,800.0,109.81267472114394
9742,Spain Escaldes-Engordany,30389,2017-12-13T23:00:00Z,2017-12-14T23:00:00Z,co,µg/m³,700.0,8,700.0,1200.0,700.0,400.0,400.0,625.0,725.0,1143.9999999999998,250.71326821120348
9742,Spain Escaldes-Engordany,30389,2017-12-14T23:00:00Z,2017-12-15T23:00:00Z,co,µg/m³,461.0,18,461.1111111111111,700.0,400.0,300.0,334.0,400.0,500.0,666.0,97.85276387866011
9742,Spain Escaldes-Engordany,30389,2017-12-15T23:00:00Z,2017-12-16T23:00:00Z,co,µg/m³,388.0,17,388.2352941176471,500.0,400.0,300.0,300.0,300.0,500.0,500.0,85.74929257125443
9742,Spain Escaldes-Engordany,30389,2017-12-16T23:00:00Z,2017-12-17T23:00:00Z,co,µg/m³,300.0,21,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,0.0
9742,Spain Escaldes-Engordany,30389,2017-12-17T23:00:00Z,2017-12-18T23:00:00Z,co,µg/m³,586.0,21,585.7142857142857,1000.0,600.0,300.0,300.0,300.0,800.0,960.0000000000001,230.83698639021063
9742,Spain Escaldes-Engordany,30389,2017-12-18T23:00:00Z,2017-12-19T23:00:00Z,co,µg/m³,300.0,1,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,
9742,Spain Escaldes-Engordany,30389,2017-12-19T23:00:00Z,2017-12-20T23:00:00Z,co,µg/m³,454.0,13,453.84615384615387,1000.0,400.0,200.0,224.0,300.0,500.0,952.0,225.88855886396954
9742,Spain Escaldes-Engordany,30389,2017-12-20T23:00:00Z,2017-12-21T23:00:00Z,co,µg/m³,307.0,14,307.14285714285717,400.0,300.0,200.0,200.0,300.0,375.0,400.0,73.00459115473718
9742,Spain Escaldes-Engordany,30389,2017-12-21T23:00:00Z,2017-12-22T23:00:00Z,co,µg/m³,308.0,12,308.3333333333333,400.0,300.0,200.0,222.0,300.0,300.0,400.0,51.49286505444372
9742,Spain Escaldes-Engordany,30389,2017-12-22T23:00:00Z,2017-12-23T23:00:00Z,co,µg/m³,417.0,12,416.6666666666667,700.0,350.0,300.0,300.0,300.0,500.0,678.0,140.3458930534474
9742,Spain Escaldes-Engordany,30389,2017-12-23T23:00:00Z,2017-12-24T23:00:00Z,co,µg/m³,540.0,15,540.0,800.0,500.0,300.0,300.0,500.0,650.0,800.0,154.91933384829667
9742,Spain Escaldes-Engordany,30389,2017-12-24T23:00:00Z,2017-12-25T23:00:00Z,co,µg/m³,430.0,10,430.0,600.0,400.0,300.0,300.0,325.0,500.0,600.0,115.95018087284058
9742,Spain Escaldes-Engordany,30389,2017-12-25T23:00:00Z,2017-12-26T23:00:00Z,co,µg/m³,400.0,12,400.0,700.0,400.0,300.0,300.0,300.0,400.0,655.9999999999999,112.81521496355325
9742,Spain Escaldes-Engordany,30389,2017-12-26T23:00:00Z,2017-12-27T23:00:00Z,co,µg/m³,444.0,16,443.75,600.0,400.0,300.0,330.0,400.0,500.0,569.9999999999999,72.74384280931731
9742,Spain Escaldes-Engordany,30389,2017-12-27T23:00:00Z,2017-12-28T23:00:00Z,co,µg/m³,509.0,22,509.09090909090907,800.0,500.0,300.0,300.0,400.0,600.0,800.0,163.03400436745267
9742,Spain Escaldes-Engordany,30389,2017-12-28T23:00:00Z,2017-12-29T23:00:00Z,co,µg/m³,547.0,17,547.0588235294117,800.0,500.0,400.0,400.0,400.0,700.0,768.0,137.46657347707992
9742,Spain Escaldes-Engordany,30389,2017-12-29T23:00:00Z,2017-12-30T23:00:00Z,co,µg/m³,573.0,11,572.7272727272727,700.0,600.0,400.0,400.0,500.0,650.0,700.0,110.37127426019046
9742,Spain Escaldes-Engordany,30389,2017-12-30T23:00:00Z,2017-12-31T23:00:00Z,co,µg/m³,547.0,17,547.0588235294117,900.0,500.0,300.0,300.0,400.0,700.0,868.0,177.19215226281725
9742,Spain Escaldes-Engordany,30389,2017-12-31T23:00:00Z,2018-01-01T23:00:00Z,co,µg/m³,389.0,19,389.4736842105263,500.0,400.0,300.0,300.0,300.0,400.0,500.0,73.74684055082001
9742,Spain Escaldes-Engordany,30389,2018-01-01T23:00:00Z,2018-01-02T23:00:00Z,co,µg/m³,591.0,22,590.9090909090909,1000.0,600.0,300.0,300.0,400.0,775.0,957.9999999999998,211.36538192269015
9742,Spain Escaldes-Engordany,30389,2018-01-02T23:00:00Z,2018-01-03T23:00:00Z,co,µg/m³,528.0,18,527.7777777777778,1100.0,500.0,300.0,300.0,400.0,600.0,998.0,196.45551975404015
9742,Spain Escaldes-Engordany,30389,2018-01-03T23:00:00Z,2018-01-04T23:00:00Z,co,µg/m³,471.0,21,471.42857142857144,700.0,500.0,200.0,200.0,400.0,600.0,700.0,158.56499343441837
9742,Spain Escaldes-Engordany,30389,2018-01-04T23:00:00Z,2018-01-05T23:00:00Z,co,µg/m³,471.0,17,470.5882352941176,700.0,400.0,300.0,300.0,400.0,600.0,668.0,135.85242858683526
9742,Spain Escaldes-Engordany,30389,2018-01-05T23:00:00Z,2018-01-06T23:00:00Z,co,µg/m³,478.0,18,477.77777777777777,700.0,450.0,400.0,400.0,400.0,500.0,666.0,94.28090415820634
9742,Spain Escaldes-Engordany,30389,2018-01-06T23:00:00Z,2018-01-07T23:00:00Z,co,µg/m³,459.0,17,458.8235294117647,700.0,500.0,300.0,300.0,300.0,500.0,668.0,127.76356840572632
9742,Spain Escaldes-Engordany,30389,2018-01-07T23:00:00Z,2018-01-08T23:00:00Z,co,µg/m³,580.0,15,580.0,800.0,600.0,300.0,328.0,500.0,650.0,800.0,142.4279266355945
9742,Spain Escaldes-Engordany,30389,2018-01-08T23:00:00Z,2018-01-09T23:00:00Z,co,µg/m³,521.0,19,521.0526315789474,700.0,600.0,300.0,336.0,400.0,600.0,664.0,108.41764600337106
9742,Spain Escaldes-Engordany,30389,2018-01-09T23:00:00Z,2018-01-10T23:00:00Z,co,µg/m³,581.0,21,580.952380952381,900.0,600.0,400.0,400.0,500.0,700.0,860.0000000000001,147.0341716032284
9742,Spain Escaldes-Engordany,30389,2018-01-10T23:00:00Z,2018-01-11T23:00:00Z,co,µg/m³,456.0,18,455.55555555555554,600.0,400.0,300.0,334.0,400.0,500.0,600.0,92.17771979249537
9742,Spain Escaldes-Engordany,30389,2018-01-11T23:00:00Z,2018-01-12T23:00:00Z,co,µg/m³,430.0,10,430.0,600.0,400.0,400.0,400.0,400.0,400.0,582.0,67.49485577105528
9742,Spain Escaldes-Engordany,30389,2018-01-14T23:00:00Z,2018-01-15T23:00:00Z,co,µg/m³,579.0,14,578.5714285714286,700.0,600.0,400.0,400.0,500.0,700.0,700.0,112.17137594956024
9742,Spain Escaldes-Engordany,30389,2018-01-15T23:00:00Z,2018-01-16T23:00:00Z,co,µg/m³,713.0,16,712.5,1300.0,650.0,400.0,400.0,475.0,825.0,1270.0,282.54793103707794
9742,Spain Escaldes-Engordany,30389,2018-01-16T23:00:00Z,2018-01-17T23:00:00Z,co,µg/m³,483.0,18,483.3333333333333,700.0,400.0,400.0,400.0,400.0,600.0,700.0,115.04474832710557
9742,Spain Escaldes-Engordany,30389,2018-01-18T23:00:00Z,2018-01-19T23:00:00Z,co,µg/m³,560.0,15,560.0,1000.0,500.0,400.0,400.0,400.0,600.0,971.9999999999999,191.9821420266553
9742,Spain Escaldes-Engordany,30389,2018-01-19T23:00:00Z,2018-01-20T23:00:00Z,co,µg/m³,473.0,15,473.3333333333333,600.0,500.0,400.0,400.0,400.0,500.0,600.0,79.88086367179801
9742,Spain Escaldes-Engordany,30389,2018-01-20T23:00:00Z,2018-01-21T23:00:00Z,co,µg/m³,475.0,20,475.0,600.0,500.0,400.0,400.0,400.0,500.0,600.0,78.63975156570491
9742,Spain Escaldes-Engordany,30389,2018-01-21T23:00:00Z,2018-01-22T23:00:00Z,co,µg/m³,540.0,20,540.0,1000.0,500.0,300.0,300.0,400.0,625.0,962.0000000000001,208.75571218153783
9742,Spain Escaldes-Engordany,30389,2018-01-22T23:00:00Z,2018-01-23T23:00:00Z,co,µg/m³,560.0,15,560.0,800.0,600.0,300.0,300.0,400.0,700.0,771.9999999999999,176.47338933351153
9742,Spain Escaldes-Engordany,30389,2018-01-23T23:00:00Z,2018-01-24T23:00:00Z,co,µg/m³,556.0,16,556.25,900.0,550.0,300.0,300.0,400.0,700.0,869.9999999999999,196.53244007033547
9742,Spain Escaldes-Engordany,30389,2018-01-24T23:00:00Z,2018-01-25T23:00:00Z,co,µg/m³,600.0,11,600.0,900.0,600.0,300.0,320.0,450.0,750.0,880.0000000000001,189.73665961010275
9742,Spain Escaldes-Engordany,30389,2018-01-25T23:00:00Z,2018-01-26T23:00:00Z,co,µg/m³,408.0,12,408.3333333333333,500.0,400.0,300.0,300.0,400.0,425.0,500.0,66.85579234215214
